country_code,survey_year,country_name,region_code,region_name,welfare_type,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,gini,reporting_pop,reporting_pce,distribution_type,spl,survey_coverage,reporting_level,decile1,decile10,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9
EST,2000,Estonia,ECA,Europe & Central Asia,consumption,HBS,2,2000 - 2004,2.15,0.014341082546,0.002917391925,0.000977639235,0.357843981364,1396985,4583.38978117802,micro,5.983774460656,national,national,0.02682240136,0.276195363685,0.042515223594,0.053226782475,0.063402848355,0.074173531209,0.086395578752,0.101102408571,0.121043251602,0.155122610397
EST,2001,Estonia,ECA,Europe & Central Asia,consumption,HBS,2,2000 - 2004,2.15,0.012181876474,0.002950443056,0.001217088856,0.3601245483369999,1388115,4933.15065350538,micro,5.761187977919,national,national,0.027388940886,0.278959393039,0.042968527338,0.053019735257,0.062587251767,0.073318844225,0.085248454112,0.100171617578,0.121207036935,0.155130198863
EST,2002,Estonia,ECA,Europe & Central Asia,consumption,HBS,2,2000 - 2004,2.15,0.013671544407,0.003084519886,0.001217617689,0.357915743772,1379350,5443.77852515989,micro,5.893955873268,national,national,0.027074162666,0.273005820494,0.042040758392,0.053013796059,0.063506102916,0.073808074918,0.085722807014,0.101558421187,0.122497836408,0.157772219945
EST,2003,Estonia,ECA,Europe & Central Asia,consumption,HBS,2,2000 - 2004,2.15,0.011772458994,0.00220702617,0.000736350035,0.349096243215,1370720,6010.10162416638,micro,6.09665545924,national,national,0.026444036106,0.268242840834,0.042946777922,0.054255038863,0.065160584683,0.076219797202,0.088431639269,0.103443631321,0.122198468957,0.152657184841
EST,2003,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.025094908629,0.012503246461,0.008346542775,0.371951808288,1370720,6010.10162416638,micro,7.299304616386,national,national,0.02046132875,0.283781333743,0.041052610034,0.054447982032,0.064933029169,0.073781737455,0.08389396063,0.098716023298,0.121180671627,0.157751323261
EST,2004,Estonia,ECA,Europe & Central Asia,consumption,HBS,2,2000 - 2004,2.15,0.005493765166,0.001295050289,0.00051004984,0.353781886505,1362550,6538.0409543308,micro,6.859988168518,national,national,0.027132731611,0.273224285947,0.042473406808,0.054137580254,0.06437658164,0.075813387307,0.087293568102,0.101762664785,0.118871537805,0.154914255742
EST,2004,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.010788711288,0.005353952817,0.003645998367,0.335595353519,1362550,6538.0409543308,micro,8.107519835938,national,national,0.025227356505,0.258941310429,0.046111227986,0.059026038092,0.068649823198,0.076985983149,0.087244970948,0.102212012313,0.122132833788,0.153468443591
EST,2005,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.008116842372,0.003181140217,0.001924043661,0.334468611566,1354775,7215.27794507477,micro,9.109910289949,national,national,0.026862956391,0.260889439003,0.046694322527,0.059141195902,0.068297938361,0.075951367378,0.087102308551,0.10201592436,0.120654463906,0.152390083622
EST,2006,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.008239719796,0.004281033513,0.003093485366,0.336678179675,1346810,8192.39436139812,micro,10.480180160968,national,national,0.0278000203,0.268484527502,0.047719789805,0.059068739739,0.066944082772,0.075770436345,0.086823633046,0.100630829381,0.118331028244,0.148426912867
EST,2007,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.004253237083,0.002486079399,0.001860765903,0.311784669834,1340680,8923.70439596388,micro,11.948052533153,national,national,0.029948001505,0.240169599546,0.049705643908,0.061043527444,0.069287312543,0.077901048077,0.08938045841,0.104486567038,0.125129085216,0.152948756314
EST,2008,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.003861775453,0.00222003546,0.001679473802,0.319150639619,1337090,8542.2941617927,micro,12.238212671361,national,national,0.029028663633,0.249180129635,0.048857385515,0.060490709969,0.069234370704,0.07721733057,0.088666022609,0.10337908602,0.122561726973,0.151384574372
EST,2009,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.005550370589,0.002474356376,0.001504647232,0.314427120111,1334515,7365.11985622088,micro,11.732890850686,national,national,0.028164886928,0.244183466348,0.048560031275,0.061367411386,0.071141280733,0.079949631058,0.089222797037,0.102725650972,0.12252623806,0.152158606204
EST,2010,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.007922195898,0.004152982247,0.002768665276,0.31999895797,1331475,7288.20329103854,micro,11.187193061422,national,national,0.025432368777,0.242721087204,0.046513988967,0.060535691174,0.071953714587,0.08070788722,0.089680664803,0.104195399803,0.124007134083,0.154252063383
EST,2011,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.0097961551,0.005389306463,0.00387131593,0.324885179531,1327439,7534.83138571039,micro,11.244732268982,national,national,0.025987718821,0.247450345177,0.047122972623,0.060018058119,0.070307902804,0.077940020744,0.088253336554,0.103672263909,0.124234548286,0.155012832963
EST,2012,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.007397387485,0.00364804137,0.002556980222,0.329136026216,1322696,7892.04433600454,micro,11.771409502969,national,national,0.026090056128,0.251682819898,0.047236937125,0.05950994443,0.068993274139,0.076824171649,0.087760029137,0.102768999405,0.123537930061,0.155595838027
EST,2013,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.008596547612,0.005850264716,0.004515932515,0.350756771401,1317997,8213.14914390957,micro,12.313328146317,national,national,0.023567503338,0.266023357666,0.044503872955,0.056860352754,0.065449300321,0.073467148886,0.085972742439,0.102373155767,0.123414900155,0.15836766572
EST,2014,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.008305271275,0.004515898332,0.003511892558,0.345879490382,1314545,8532.005537763,micro,13.337729141861,national,national,0.024015386419,0.262698517275,0.045639386167,0.05750653049,0.065486467722,0.073862766821,0.086940183436,0.102684983516,0.122790084604,0.15837569355
EST,2015,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.006000405327,0.003789271966,0.002790715499,0.326679871295,1315407,8943.78777462418,micro,14.480046557126,national,national,0.026968946081,0.244039850414,0.047705841063,0.058920072156,0.066561078205,0.075369846129,0.08877495655,0.105216066404,0.126373496026,0.160069846972
EST,2016,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.004700586173,0.002880120321,0.002236844957,0.311947706224,1315790,9339.15162074714,micro,15.684329719278,national,national,0.028724568458,0.231021232075,0.049676769497,0.059977638977,0.067088551458,0.076773904261,0.091164018139,0.108003879787,0.127875632923,0.159693804426
EST,2017,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.002687060292,0.001704301891,0.001280824146,0.303543190495,1317384,9557.20021072983,micro,16.756409717744,national,national,0.030447856244,0.224819663801,0.050260808595,0.060438158876,0.067880838678,0.078242806638,0.091983230394,0.10856593262,0.12875356733,0.158607136824
EST,2018,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.002487358335,0.001809378992,0.001502315862,0.303201595621,1321977,9982.9747918618,micro,17.769116942577,national,national,0.030552263384,0.224361872098,0.04997619909,0.060180226627,0.067900794918,0.078817036774,0.092509167015,0.10847263507,0.128297752609,0.158932052416
EST,2019,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.005569403359,0.002960435345,0.002279921992,0.307654395505,1326898,10398.8171663678,micro,18.472512164761,national,national,0.029843491265,0.233065641519,0.050721792299,0.060417889517,0.068100815811,0.078428881922,0.090889999898,0.106144143679,0.126295360041,0.15609198405
EST,2020,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.003486593807,0.00208964182,0.001453333257,0.307371082215,1329522,10273.061472036,micro,19.149446613121,national,national,0.02977464728,0.234677276105,0.050980197351,0.061556897813,0.06847845046,0.077668281832,0.090552095188,0.105656989225,0.125088732487,0.155566432258
EST,2021,Estonia,ECA,Europe & Central Asia,income,EU-SILC,3,2003 - 2021,2.15,0.003092403824,0.001987540066,0.001595317114,0.318340003051,1330932,10914.3074123143,micro,21.177299101954,national,national,0.030931708903,0.242787958944,0.049791163929,0.057260381743,0.065409056171,0.076732916064,0.08998008202,0.105401057866,0.125193880477,0.156511793883
ETH,1981,Ethiopia,SSA,Sub-Saharan Africa,consumption,HICES,0,1981,2.15,0.71255,0.255120473073,0.117820410843,0.309803639018,32404909,,micro,2.15,rural,rural,0.037545374774,0.259669877597,0.049834120997,0.060044377478,0.069381589294,0.078625526482,0.088516081533,0.100091495758,0.115434690978,0.140856865107
ETH,1995,Ethiopia,SSA,Sub-Saharan Africa,consumption,HICES,1,1995 - 2015,2.15,0.692071424258,0.278848479164,0.141736137172,0.445628223898,57944314,,micro,2.15,national,national,0.025963890009,0.380447386402,0.037519174987,0.045840794208,0.053241789374,0.061993410461,0.071606361766,0.084502903513,0.103069572973,0.135814716306
ETH,1999,Ethiopia,SSA,Sub-Saharan Africa,consumption,HICES,1,1995 - 2015,2.15,0.580265234884,0.174662487231,0.071197625363,0.299757926386,66054723,,micro,2.15,national,national,0.0385732277,0.254620695919,0.052647069888,0.06182256026,0.07059222436,0.078921720195,0.088727576563,0.099946488634,0.115031961327,0.139116475154
ETH,2004,Ethiopia,SSA,Sub-Saharan Africa,consumption,HICES,1,1995 - 2015,2.15,0.345767678359,0.076465309626,0.024362253917,0.298068529702,76385483,,micro,2.467312901275,national,national,0.040674005441,0.256343262744,0.05314550972,0.061043173782,0.069337196371,0.07945564997,0.089424975341,0.100140330712,0.113737533824,0.136698362096
ETH,2010,Ethiopia,SSA,Sub-Saharan Africa,consumption,HICES,1,1995 - 2015,2.15,0.307509347838,0.081488851634,0.032876208557,0.331706008147,90527860,,micro,2.53020527086,national,national,0.031796486574,0.273989556678,0.048455918908,0.058622575048,0.067487701367,0.076840322536,0.086620046467,0.098351755328,0.115118504853,0.142717132241
ETH,2015,Ethiopia,SSA,Sub-Saharan Africa,consumption,HICES,1,1995 - 2015,2.15,0.269846056657,0.076031530965,0.031593638843,0.349931232312,103882561,451.298983883618,micro,2.680942370219,national,national,0.02888964721,0.284638148859,0.044567774563,0.05572104947,0.065201134394,0.076300447854,0.087173282288,0.097846563381,0.114211340697,0.145450611284
FIN,1987,Finland,OHI,Other High Income Countries,income,IDS-LIS,0,1987 - 2000,2.15,0.0,0.0,0.0,0.22171398734,4932123,15044.4126365721,micro,17.536510454797,national,national,0.04707929343,0.188447009574,0.062736833734,0.071868899193,0.080077992826,0.08827238767,0.096422121164,0.106602625922,0.119890464531,0.138602371955
FIN,1991,Finland,OHI,Other High Income Countries,income,IDS-LIS,0,1987 - 2000,2.15,0.0,0.0,0.0,0.228797617094,5013740,15810.6040567707,micro,19.36762123966,national,national,0.046738813623,0.192591962041,0.062093883549,0.070751849157,0.078600712791,0.086693150179,0.095640463559,0.106056842637,0.120246004039,0.140586318426
FIN,1995,Finland,OHI,Other High Income Countries,income,IDS-LIS,0,1987 - 2000,2.15,0.0,0.0,0.0,0.234591369897,5107790,15581.8246606072,micro,17.734624052407,national,national,0.047923977568,0.201807907704,0.061708661627,0.070458843569,0.077803678103,0.085324245672,0.093726992383,0.103971328805,0.11764021963,0.139634144939
FIN,2000,Finland,OHI,Other High Income Countries,income,IDS-LIS,0,1987 - 2000,2.15,0.0,0.0,0.0,0.271566266027,5176209,18265.0685928519,micro,19.901099417583,national,national,0.041201795425,0.223808557414,0.055877099586,0.065779050975,0.074397327391,0.082810608855,0.091909381016,0.103480742052,0.118495499104,0.142239938183
FIN,2003,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000492750369,0.000366179949,0.000305454536,0.276864275095,5213014,19875.8282260332,micro,20.938712192832,national,national,0.038551326791,0.230203626267,0.055102108978,0.065281644474,0.073732568448,0.082003022419,0.091517662063,0.102848100436,0.11854149397,0.142218446155
FIN,2004,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000394139029,0.000253069395,0.000194074379,0.278976527883,5228172,20561.6024988783,micro,21.641808825731,national,national,0.038874115971,0.232363652998,0.055229603954,0.065000883937,0.072983246649,0.081174613417,0.090550002811,0.103353351275,0.118775850994,0.141694677993
FIN,2005,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000553152408,0.000371224663,0.000282982261,0.276194922001,5246096,21141.9036386921,micro,22.534911509205,national,national,0.039523383431,0.229630920028,0.055148190186,0.064756174459,0.073173982846,0.081814307748,0.091353731672,0.103098261207,0.118978072287,0.142522976137
FIN,2006,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000803754664,0.000630403923,0.000518202318,0.279987233262,5266268,21886.5878321588,micro,22.877182094621,national,national,0.03800010246,0.229807831532,0.054528978925,0.064208612196,0.072733133485,0.081651532561,0.091643680709,0.10388037101,0.119928848119,0.143616909003
FIN,2007,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000637425859,0.000344009052,0.000234263415,0.282855619987,5288720,22556.8842793306,micro,23.575911456472,national,national,0.037579039872,0.232859809686,0.054326067527,0.064199741707,0.072434809311,0.081320338889,0.091199785639,0.103265918012,0.119381102628,0.143433386729
FIN,2008,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.00053872227,0.000204708455,0.000120904387,0.278381348409,5313399,22893.9656710034,micro,23.884935205291,national,national,0.037518914148,0.229499776061,0.055308396554,0.064861356288,0.073266596572,0.081612427253,0.091633414758,0.103684671558,0.119808974631,0.142805472177
FIN,2009,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000524700864,0.000363827829,0.000293271421,0.274552765181,5338871,22119.0968116053,micro,24.627845600154,national,national,0.038054142766,0.225741968289,0.055127324763,0.065358087801,0.073470722804,0.082538654747,0.092244227269,0.104229342892,0.119971830268,0.143263698401
FIN,2010,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.00053840696,0.000280526524,0.000224225115,0.277139617296,5363352,22677.8404851807,micro,24.849968061932,national,national,0.037396201388,0.225373873223,0.054548999749,0.064908145988,0.0732025673,0.082035457626,0.092223177765,0.104517312544,0.121373527038,0.144420737379
FIN,2011,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.00047390878,0.000364276359,0.000298524987,0.276426474892,5388272,23226.3192214179,micro,24.89906266828,national,national,0.03782405526,0.227573185759,0.055044686759,0.065391419368,0.073582120104,0.08181939527,0.091503573106,0.103886445124,0.119954130178,0.143420989071
FIN,2012,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000527251577,0.000436131813,0.000380266315,0.270963758997,5413971,23205.0105400194,micro,25.141722804088,national,national,0.038650617382,0.22283363515,0.055758142485,0.065701945457,0.073964823391,0.082568248572,0.092007397028,0.104024843137,0.120579261333,0.143911086067
FIN,2013,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000851375854,0.000594499756,0.000484890551,0.271936678471,5438972,22977.7855079967,micro,25.098244322182,national,national,0.038093580761,0.222473972463,0.05498567605,0.065571213862,0.074169558974,0.082651805268,0.092784672234,0.105030104234,0.120562935671,0.143676480483
FIN,2014,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000661678401,0.000403819122,0.000323747802,0.267768039503,5461512,23021.7070482124,micro,25.066583616073,national,national,0.038684960912,0.220151872832,0.055732683237,0.066244359726,0.074822592221,0.082928390197,0.092566303027,0.104676981118,0.120397874747,0.143793981983
FIN,2015,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000702085105,0.000513062191,0.000438736328,0.271018096126,5479531,23314.7238838734,micro,25.173183846982,national,national,0.038466294665,0.223985318573,0.055589359572,0.065901603839,0.074155040991,0.082607164502,0.092407124796,0.104382469143,0.119507495929,0.142998127989
FIN,2016,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000472361445,0.0002765512,0.000221609364,0.270784225703,5495303,23812.5285963673,micro,25.450113746408,national,national,0.038841551832,0.224287884269,0.055633447039,0.065959467325,0.073963218274,0.082389892628,0.092502920492,0.104380633262,0.120399937714,0.141641047165
FIN,2017,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.00065777735,0.000566893604,0.000495038195,0.273828308547,5508214,23936.3876079689,micro,25.958107210054,national,national,0.038266381386,0.226476507599,0.055432539403,0.065482264887,0.074034507992,0.082389708544,0.091860744349,0.1038148952,0.119751463634,0.142490987007
FIN,2018,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000567742561,0.000426267144,0.000343081147,0.27329568537,5515525,24313.8222655453,micro,26.344069912504,national,national,0.038099847305,0.22591271633,0.055262551416,0.065639620988,0.074408959557,0.08285876604,0.091922652758,0.103950254618,0.11978442631,0.142160204678
FIN,2019,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000388292296,0.000336141511,0.000296297816,0.277371241097,5521606,24465.0782711163,micro,26.781099596657,national,national,0.037769000074,0.22965335966,0.054679752505,0.065018862941,0.073830154039,0.082530719692,0.091963274313,0.103624292146,0.119230182347,0.141700402282
FIN,2020,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000276208987,0.000225086211,0.000190638248,0.270910427727,5529543,23510.9762114524,micro,26.75449482403,national,national,0.039314439199,0.226242156948,0.056153880852,0.065800187007,0.073875802122,0.082420358965,0.091921811015,0.103915367936,0.119201846588,0.141154149367
FIN,2021,Finland,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000213429628,0.000142423178,0.000109283029,0.277085062079,5541017,24222.7886851451,micro,27.069558995628,national,national,0.038404906804,0.229381199621,0.054620128771,0.06528072921,0.073410322904,0.081983401102,0.091475568927,0.103670695907,0.119673511964,0.142099534789
FJI,2002,Fiji,EAP,East Asia & Pacific,consumption,HIES,0,2002 - 2013,2.15,0.016781588535,0.0029225675,0.000792673888,0.38102054452,854098,,micro,4.87023708993,national,national,0.027177501127,0.296220053878,0.039721397931,0.049862807076,0.059860801967,0.06997168361,0.082365437008,0.097692748195,0.119195693984,0.157931875224
FJI,2008,Fiji,EAP,East Asia & Pacific,consumption,HIES,0,2002 - 2013,2.15,0.010271411895,0.001432093055,0.000285850199,0.40375586095,899057,,micro,5.057776658819,national,national,0.026859803601,0.329001979733,0.039577454244,0.049451501505,0.058239036896,0.066736764577,0.07690599612,0.091884059319,0.112705827893,0.148637576111
FJI,2013,Fiji,EAP,East Asia & Pacific,consumption,HIES,0,2002 - 2013,2.15,0.003635515845,0.000595202503,0.000149028892,0.366965967414,913958,,micro,5.195252141162,national,national,0.03141790112,0.296969196085,0.043782192497,0.052461191511,0.060849555099,0.070073762387,0.081611422527,0.096260974961,0.116827134815,0.149746668997
FJI,2019,Fiji,EAP,East Asia & Pacific,consumption,HIES,1,2019,2.15,0.013182688831,0.001792567462,0.000430338709,0.307068674315,918758,,micro,4.471693472066,national,national,0.034679732488,0.242321925461,0.04908695934,0.06005602586,0.069111045406,0.078777125024,0.089290002319,0.103145497588,0.121757201152,0.151774485363
FRA,1970,France,OHI,Other High Income Countries,income,TIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.371455559618,51724116,9361.92288156066,micro,11.032543924311,national,national,0.028706988769,0.28168103351,0.042173205412,0.051239137226,0.06020209722,0.070576088651,0.08335493217,0.099941947867,0.122834423231,0.159290145944
FRA,1975,France,OHI,Other High Income Countries,income,TIS-LIS,0,1970 - 2002,2.15,0.002490138438,0.001207623584,0.000585652066,0.359182728407,53715733,11066.3293272727,micro,13.917435534767,national,national,0.027805012179,0.275171348651,0.044424422283,0.054447432708,0.062918290247,0.072731924045,0.085064453544,0.100910778531,0.121872178895,0.154654158917
FRA,1979,France,OHI,Other High Income Countries,income,TIS-LIS,0,1970 - 2002,2.15,0.002482016794,0.00144025148,0.000835741455,0.340426188083,54753575,12610.7539824088,micro,16.342802186862,national,national,0.029993716728,0.261950159499,0.045319471641,0.056413975282,0.065823368863,0.076286137048,0.088175262209,0.102802731677,0.121697504827,0.151537672225
FRA,1984,France,OHI,Other High Income Countries,income,TIS-LIS,0,1970 - 2002,2.15,0.004992035901,0.00221910904,0.001942042924,0.333981212068,56275701,13267.8597026914,micro,17.503405763498,national,national,0.029937507859,0.256678012973,0.045937281392,0.056958676191,0.067236787972,0.077778382689,0.089587277115,0.103533252547,0.121817888188,0.150534933074
FRA,1990,France,OHI,Other High Income Countries,income,TIS-LIS,0,1970 - 2002,2.15,0.002475460461,0.000306194713,3.7873844e-05,0.321190640031,58044701,15343.9176399704,micro,18.694437771079,national,national,0.032825635815,0.24821609153,0.047219681259,0.05819501868,0.068300098303,0.078717068533,0.090254937699,0.103897845744,0.121901183574,0.150472438863
FRA,1996,France,OHI,Other High Income Countries,income,TSIS-LIS,0,1970 - 2002,2.15,0.002486389236,0.000197147007,1.5631882e-05,0.320165739007,59756533,15988.4604809161,micro,20.210190639307,national,national,0.030182608494,0.240488555895,0.04652943364,0.058361107415,0.068945205196,0.080104448042,0.091737206115,0.105555563659,0.124254616283,0.153841255259
FRA,1997,France,OHI,Other High Income Countries,income,TSIS-LIS,0,1970 - 2002,2.15,0.002460969833,6.6911969e-05,1.819287e-06,0.31900148481,59969944,16017.2819312403,micro,20.332221080014,national,national,0.030555474105,0.240499439325,0.046815752172,0.058500268168,0.06902393143,0.080086418434,0.091826403684,0.105555575082,0.123670843907,0.153465893693
FRA,1998,France,OHI,Other High Income Countries,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.316577637849,60192790,16594.0179726224,micro,20.793426954399,national,national,0.031696674199,0.240658984366,0.047285458677,0.058838469617,0.069223209574,0.08002736873,0.091389195446,0.105105717109,0.123368937077,0.152405985206
FRA,1999,France,OHI,Other High Income Countries,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.324997714604,60504420,17080.4019951296,micro,21.023332804925,national,national,0.03123610316,0.248602344613,0.046557474129,0.057902154058,0.068101954535,0.078911584663,0.090284826379,0.103950981557,0.122297304129,0.152155272776
FRA,2000,France,OHI,Other High Income Countries,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.325530557436,60921384,17585.3704450615,micro,21.505123781556,national,national,0.031148863014,0.249573708427,0.046539798732,0.057898702018,0.068186084226,0.078845625973,0.090271092377,0.103786250676,0.121800688971,0.151949185585
FRA,2001,France,OHI,Other High Income Countries,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.325332901293,61367388,17897.2477240664,micro,22.032822831286,national,national,0.031465207541,0.25036138578,0.046642191616,0.057837890972,0.068148580834,0.078830833918,0.090277955287,0.103688546457,0.121628341829,0.151119065766
FRA,2002,France,OHI,Other High Income Countries,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.317781576837,61816234,18137.2608139176,micro,22.568605122703,national,national,0.033268873105,0.24574413339,0.047970783921,0.05865833133,0.068582595712,0.078918702559,0.090284250274,0.103754528976,0.12181302545,0.151004775282
FRA,2003,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.001573575026,0.000571205416,0.000305059922,0.314110524027,62256970,18276.3728842652,micro,20.96598787874,national,national,0.032961300683,0.251666623052,0.049489982483,0.059193620915,0.068752699195,0.078792096271,0.08961579021,0.102644948022,0.120126383849,0.146756555319
FRA,2004,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.00049725943,0.00023384506,0.000165215647,0.306472546574,62716306,18496.4909010509,micro,21.47598272761,national,national,0.034460027743,0.244950304063,0.050004525698,0.059674525403,0.069420070333,0.079628153492,0.090146679977,0.103448501027,0.120848563295,0.147418648969
FRA,2005,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000430554523,0.000293060261,0.000224926337,0.298338632742,63188395,18802.165318094,micro,21.378479549624,national,national,0.034573681317,0.239301526838,0.051074586215,0.061507123,0.070895661916,0.080512623585,0.091218029279,0.104196662565,0.120859513562,0.145860591723
FRA,2006,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.00027628508,0.000195029597,0.000144372333,0.296910869249,63628261,19072.3931135214,micro,21.264842843989,national,national,0.034294723806,0.235011195,0.050215010022,0.061315186761,0.071095116047,0.081035270275,0.092039479146,0.10541204149,0.121935147928,0.147646829524
FRA,2007,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000148678654,0.000110106046,8.6956103e-05,0.324277080313,64021737,19455.1324912884,micro,24.345290378882,national,national,0.032799915143,0.262426250816,0.047939965011,0.058943617014,0.067918210059,0.076804712739,0.087827041183,0.100829455863,0.118202450056,0.146308382115
FRA,2008,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,9.692239e-05,6.7679448e-05,5.910541e-05,0.329964416612,64379696,19447.9782834404,micro,24.63537615309,national,national,0.031999689928,0.266762321014,0.047072267277,0.05809439323,0.06758631692,0.076840192948,0.087827197692,0.100726985233,0.117941191297,0.14514944446
FRA,2009,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000443489977,0.000216661008,0.000132904218,0.326612190371,64710879,19407.4227884179,micro,25.25890744237,national,national,0.030456270621,0.261070385754,0.046862467692,0.05860922108,0.068706323372,0.078184747774,0.089081213789,0.101891932246,0.118625752102,0.146511685569
FRA,2010,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000873945695,0.000475640999,0.000331874182,0.337204159333,65030575,19675.7716680666,micro,24.819544669029,national,national,0.03054798377,0.27131865075,0.046288929749,0.057356800989,0.066716246409,0.076161402482,0.087104659085,0.100190912301,0.117662129922,0.146652284542
FRA,2011,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000257833919,3.2815171e-05,8.44937e-06,0.332947504605,65345233,19701.9733229996,micro,24.949188888979,national,national,0.0309005931,0.269331835269,0.04710331464,0.057960436901,0.067173385454,0.076656492179,0.087688787704,0.101128746786,0.117342657586,0.144713750379
FRA,2012,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.00060952414,0.000258720511,0.000137154937,0.33114858749,65662240,19523.8908499638,micro,24.906828741538,national,national,0.031201492819,0.268728640544,0.047311208377,0.058233567986,0.067721967741,0.077143748942,0.087401906546,0.100397643817,0.117369872184,0.144489951044
FRA,2013,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000603900835,0.000463902122,0.000365263929,0.325125517661,66002289,19522.2758139239,micro,24.852202113366,national,national,0.032034822866,0.263818339944,0.04795377848,0.058852060037,0.068526484547,0.077631124525,0.088028581174,0.10063312778,0.11748352712,0.145038153527
FRA,2014,France,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.000186786679,8.1127379e-05,5.061321e-05,0.322621580894,66312067,19590.3462213109,micro,25.421544072336,national,national,0.032224331108,0.260782764968,0.048008737995,0.058668943099,0.06845647319,0.078261553013,0.089205236192,0.101440415759,0.118099910812,0.144851633864
